index,frequency_hz,wavelength_m,classification,cortical_regions,activities,frequency_11_decimal,wavelength_11_decimal
4014,35.16787394564,8524611.36727793,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.16787394564,8524611.36727793
4015,35.20516727145,8515581.12729434,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.20516727145,8515581.12729434
4016,35.2425001445,8506560.45316882,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.2425001445,8506560.45316882
4017,35.27987260673,8497549.33476748,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.27987260673,8497549.33476748
4018,35.3172847001,8488547.76197308,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.3172847001,8488547.76197308
4019,35.35473646666,8479555.72466813,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.35473646666,8479555.72466813
4020,35.39222794846,8470573.21275658,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.39222794846,8470573.21275658
4021,35.42975918764,8461600.21614218,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.42975918764,8461600.21614218
4022,35.46733022634,8452636.72475008,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.46733022634,8452636.72475008
4023,35.50494110677,8443682.72851004,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.50494110677,8443682.72851004
4024,35.54259187118,8434738.21736363,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.54259187118,8434738.21736363
4025,35.58028256187,8425803.18126186,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.58028256187,8425803.18126186
4026,35.61801322117,8416877.61016986,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.61801322117,8416877.61016986
4027,35.65578389147,8407961.49405987,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.65578389147,8407961.49405987
4028,35.6935946152,8399054.82291588,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.6935946152,8399054.82291588
4029,35.73144543483,8390157.5867337,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.73144543483,8390157.5867337
4030,35.76933639288,8381269.77551853,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.76933639288,8381269.77551853
4031,35.80726753192,8372391.37928504,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.80726753192,8372391.37928504
4032,35.84523889456,8363522.38805968,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.84523889456,8363522.38805968
4033,35.88325052344,8354662.79188299,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.88325052344,8354662.79188299
4034,35.92130246127,8345812.5808003,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.92130246127,8345812.5808003
4035,35.9593947508,8336971.74486872,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.9593947508,8336971.74486872
4036,35.99752743482,8328140.27415711,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",35.99752743482,8328140.27415711
4037,36.03570055615,8319318.15874844,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.03570055615,8319318.15874844
4038,36.07391415769,8310505.38872817,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.07391415769,8310505.38872817
4039,36.11216828236,8301701.95419814,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.11216828236,8301701.95419814
4040,36.15046297312,8292907.84527195,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.15046297312,8292907.84527195
4041,36.18879827301,8284123.05206577,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.18879827301,8284123.05206577
4042,36.22717422508,8275347.5647144,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.22717422508,8275347.5647144
4043,36.26559087244,8266581.37335981,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.26559087244,8266581.37335981
4044,36.30404825825,8257824.46815344,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.30404825825,8257824.46815344
4045,36.3425464257,8249076.83926074,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.3425464257,8249076.83926074
4046,36.38108541805,8240338.47685209,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.38108541805,8240338.47685209
4047,36.41966527858,8231609.37111416,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.41966527858,8231609.37111416
4048,36.45828605064,8222889.51223853,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.45828605064,8222889.51223853
4049,36.4969477776,8214178.89043307,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.4969477776,8214178.89043307
4050,36.5356505029,8205477.49591058,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.5356505029,8205477.49591058
4051,36.57439427002,8196785.31889562,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.57439427002,8196785.31889562
4052,36.61317912247,8188102.3496267,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.61317912247,8188102.3496267
4053,36.65200510383,8179428.57834735,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.65200510383,8179428.57834735
4054,36.6908722577,8170763.99531726,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.6908722577,8170763.99531726
4055,36.72978062776,8162108.59079893,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.72978062776,8162108.59079893
4056,36.76873025771,8153462.35507104,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.76873025771,8153462.35507104
4057,36.80772119129,8144825.27842396,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.80772119129,8144825.27842396
4058,36.84675347232,8136197.35115089,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.84675347232,8136197.35115089
4059,36.88582714463,8127578.56356341,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.88582714463,8127578.56356341
4060,36.92494225213,8118968.90597592,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.92494225213,8118968.90597592
4061,36.96409883874,8110368.36872117,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",36.96409883874,8110368.36872117
4062,37.00329694846,8101776.94213479,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.00329694846,8101776.94213479
4063,37.04253662532,8093194.6165663,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.04253662532,8093194.6165663
4064,37.08181791339,8084621.38237691,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.08181791339,8084621.38237691
4065,37.12114085681,8076057.22993295,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.12114085681,8076057.22993295
4066,37.16050549974,8067502.14961682,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.16050549974,8067502.14961682
4067,37.19991188642,8058956.13181387,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.19991188642,8058956.13181387
4068,37.23936006109,8050419.16692983,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.23936006109,8050419.16692983
4069,37.27885006808,8041891.24537125,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.27885006808,8041891.24537125
4070,37.31838195175,8033372.35755854,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.31838195175,8033372.35755854
4071,37.3579557565,8024862.49392376,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.3579557565,8024862.49392376
4072,37.39757152679,8016361.64490632,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.39757152679,8016361.64490632
4073,37.43722930712,8007869.8009573,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.43722930712,8007869.8009573
4074,37.47692914205,7999386.95253517,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.47692914205,7999386.95253517
4075,37.51667107616,7990913.09011431,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.51667107616,7990913.09011431
4076,37.55645515409,7982448.20417647,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.55645515409,7982448.20417647
4077,37.59628142055,7973992.28520868,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.59628142055,7973992.28520868
4078,37.63614992027,7965545.32371385,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.63614992027,7965545.32371385
4079,37.67606069804,7957107.31020231,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.67606069804,7957107.31020231
4080,37.71601379868,7948678.23519813,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.71601379868,7948678.23519813
4081,37.75600926708,7940258.08923067,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.75600926708,7940258.08923067
4082,37.79604714816,7931846.86284303,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.79604714816,7931846.86284303
4083,37.83612748691,7923444.54658363,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.83612748691,7923444.54658363
4084,37.87625032835,7915051.13101463,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.87625032835,7915051.13101463
4085,37.91641571755,7906666.60670771,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.91641571755,7906666.60670771
4086,37.95662369962,7898290.96424615,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.95662369962,7898290.96424615
4087,37.99687431974,7889924.1942186,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",37.99687431974,7889924.1942186
4088,38.03716762311,7881566.28722947,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.03716762311,7881566.28722947
4089,38.07750365501,7873217.23388648,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.07750365501,7873217.23388648
4090,38.11788246075,7864877.02481103,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.11788246075,7864877.02481103
4091,38.15830408567,7856545.65063819,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.15830408567,7856545.65063819
4092,38.1987685752,7848223.10200429,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.1987685752,7848223.10200429
4093,38.23927597478,7839909.36956344,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.23927597478,7839909.36956344
4094,38.27982632991,7831604.44397724,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.27982632991,7831604.44397724
4095,38.32041968616,7823308.31591269,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.32041968616,7823308.31591269
4096,38.36105608912,7815020.97605252,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.36105608912,7815020.97605252
4097,38.40173558443,7806742.41508894,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.40173558443,7806742.41508894
4098,38.4424582178,7798472.62371966,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.4424582178,7798472.62371966
4099,38.48322403497,7790211.59265597,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.48322403497,7790211.59265597
4100,38.52403308173,7781959.31261871,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.52403308173,7781959.31261871
4101,38.56488540393,7773715.77433624,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.56488540393,7773715.77433624
4102,38.60578104746,7765480.96854847,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.60578104746,7765480.96854847
4103,38.64672005825,7757254.88600688,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.64672005825,7757254.88600688
4104,38.6877024823,7749037.51746845,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.6877024823,7749037.51746845
4105,38.72872836564,7740828.85370372,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.72872836564,7740828.85370372
4106,38.76979775435,7732628.88549278,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.76979775435,7732628.88549278
4107,38.81091069458,7724437.60362125,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.81091069458,7724437.60362125
4108,38.85206723251,7716254.99888831,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.85206723251,7716254.99888831
4109,38.89326741436,7708081.06210464,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.89326741436,7708081.06210464
4110,38.93451128642,7699915.78408652,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.93451128642,7699915.78408652
4111,38.97579889503,7691759.15565975,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",38.97579889503,7691759.15565975
4112,39.01713028655,7683611.16766562,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.01713028655,7683611.16766562
4113,39.05850550743,7675471.81094707,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.05850550743,7675471.81094707
4114,39.09992460413,7667341.07636448,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.09992460413,7667341.07636448
4115,39.14138762319,7659218.95478184,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.14138762319,7659218.95478184
4116,39.18289461118,7651105.43707663,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.18289461118,7651105.43707663
4117,39.22444561473,7643000.51413394,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.22444561473,7643000.51413394
4118,39.26604068051,7634904.17685031,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.26604068051,7634904.17685031
4119,39.30767985526,7626816.41612798,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.30767985526,7626816.41612798
4120,39.34936318574,7618737.22288454,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.34936318574,7618737.22288454
4121,39.39109071878,7610666.58804326,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.39109071878,7610666.58804326
4122,39.43286250125,7602604.50253888,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.43286250125,7602604.50253888
4123,39.47467858008,7594550.95731377,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.47467858008,7594550.95731377
4124,39.51653900224,7586505.94332176,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.51653900224,7586505.94332176
4125,39.55844381475,7578469.45152624,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.55844381475,7578469.45152624
4126,39.60039306469,7570441.47289821,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.60039306469,7570441.47289821
4127,39.64238679918,7562421.99842017,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.64238679918,7562421.99842017
4128,39.68442506539,7554411.01908411,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.68442506539,7554411.01908411
4129,39.72650791055,7546408.52588972,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.72650791055,7546408.52588972
4130,39.76863538192,7538414.50985,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.76863538192,7538414.50985
4131,39.81080752685,7530428.96197993,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.81080752685,7530428.96197993
4132,39.85302439268,7522451.8733154,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.85302439268,7522451.8733154
4133,39.89528602686,7514483.23489048,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.89528602686,7514483.23489048
4134,39.93759247685,7506523.03775637,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.93759247685,7506523.03775637
4135,39.97994379018,7498571.27297002,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",39.97994379018,7498571.27297002
4136,40.02234001442,7490627.93159983,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.02234001442,7490627.93159983
4137,40.0647811972,7482693.00472185,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.0647811972,7482693.00472185
4138,40.10726738619,7474766.48342356,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.10726738619,7474766.48342356
4139,40.14979862912,7466848.35880012,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.14979862912,7466848.35880012
4140,40.19237497378,7458938.62195437,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.19237497378,7458938.62195437
4141,40.23499646797,7451037.26400614,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.23499646797,7451037.26400614
4142,40.27766315959,7443144.27607552,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.27766315959,7443144.27607552
4143,40.32037509656,7435259.64929769,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.32037509656,7435259.64929769
4144,40.36313232686,7427383.37481555,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.36313232686,7427383.37481555
4145,40.40593489853,7419515.44377969,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.40593489853,7419515.44377969
4146,40.44878285963,7411655.84735576,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.44878285963,7411655.84735576
4147,40.49167625832,7403804.57670977,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.49167625832,7403804.57670977
4148,40.53461514277,7395961.62302463,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.53461514277,7395961.62302463
4149,40.57759956121,7388126.97749094,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.57759956121,7388126.97749094
4150,40.62062956193,7380300.63130701,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.62062956193,7380300.63130701
4151,40.66370519327,7372482.5756807,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.66370519327,7372482.5756807
4152,40.70682650362,7364672.80182944,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.70682650362,7364672.80182944
4153,40.74999354141,7356871.30098197,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.74999354141,7356871.30098197
4154,40.79320635514,7349078.06437298,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.79320635514,7349078.06437298
4155,40.83646499336,7341293.08324671,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.83646499336,7341293.08324671
4156,40.87976950464,7333516.3488623,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.87976950464,7333516.3488623
4157,40.92311993765,7325747.85247949,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.92311993765,7325747.85247949
4158,40.96651634107,7317987.5853747,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",40.96651634107,7317987.5853747
4159,41.00995876366,7310235.53882853,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.00995876366,7310235.53882853
4160,41.05344725421,7302491.7041347,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.05344725421,7302491.7041347
4161,41.09698186159,7294756.0725911,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.09698186159,7294756.0725911
4162,41.14056263468,7287028.63551229,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.14056263468,7287028.63551229
4163,41.18418962245,7279309.38421524,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.18418962245,7279309.38421524
4164,41.22786287391,7271598.31002824,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.22786287391,7271598.31002824
4165,41.27158243811,7263895.40429089,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.27158243811,7263895.40429089
4166,41.31534836418,7256200.65834703,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.31534836418,7256200.65834703
4167,41.35916070126,7248514.06355707,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.35916070126,7248514.06355707
4168,41.40301949858,7240835.61128391,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.40301949858,7240835.61128391
4169,41.4469248054,7233165.29290349,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.4469248054,7233165.29290349
4170,41.49087667105,7225503.0997978,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.49087667105,7225503.0997978
4171,41.5348751449,7217849.0233601,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.5348751449,7217849.0233601
4172,41.57892027637,7210203.05499316,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.57892027637,7210203.05499316
4173,41.62301211494,7202565.18610756,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.62301211494,7202565.18610756
4174,41.66715071015,7194935.40812166,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.66715071015,7194935.40812166
4175,41.71133611157,7187313.71246683,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.71133611157,7187313.71246683
4176,41.75556836883,7179700.0905822,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.75556836883,7179700.0905822
4177,41.79984753163,7172094.53391299,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.79984753163,7172094.53391299
4178,41.84417364971,7164497.03391568,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.84417364971,7164497.03391568
4179,41.88854677286,7156907.58205626,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.88854677286,7156907.58205626
4180,41.93296695092,7149326.16981023,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.93296695092,7149326.16981023
4181,41.9774342338,7141752.78865922,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",41.9774342338,7141752.78865922
4182,42.02194867144,7134187.43009775,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.02194867144,7134187.43009775
4183,42.06651031386,7126630.08562479,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.06651031386,7126630.08562479
4184,42.1111192111,7119080.74675389,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.1111192111,7119080.74675389
4185,42.15577541328,7111539.40500306,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.15577541328,7111539.40500306
4186,42.20047897057,7104006.05189981,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.20047897057,7104006.05189981
4187,42.24522993318,7096480.67898285,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.24522993318,7096480.67898285
4188,42.29002835137,7088963.27780041,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.29002835137,7088963.27780041
4189,42.33487427548,7081453.83990516,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.33487427548,7081453.83990516
4190,42.37976775588,7073952.35686267,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.37976775588,7073952.35686267
4191,42.42470884301,7066458.82024467,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.42470884301,7066458.82024467
4192,42.46969758734,7058973.22163572,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.46969758734,7058973.22163572
4193,42.51473403941,7051495.55262654,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.51473403941,7051495.55262654
4194,42.55981824982,7044025.80481574,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.55981824982,7044025.80481574
4195,42.6049502692,7036563.9698147,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.6049502692,7036563.9698147
4196,42.65013014827,7029110.03923772,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.65013014827,7029110.03923772
4197,42.69535793776,7021664.00471518,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.69535793776,7021664.00471518
4198,42.74063368849,7014225.85788038,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.74063368849,7014225.85788038
4199,42.78595745131,7006795.59037941,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.78595745131,7006795.59037941
4200,42.83132927715,6999373.19386292,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.83132927715,6999373.19386292
4201,42.87674921696,6991958.659996,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.87674921696,6991958.659996
4202,42.92221732177,6984551.98044828,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.92221732177,6984551.98044828
4203,42.96773364265,6977153.14690055,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",42.96773364265,6977153.14690055
4204,43.01329823074,6969762.15103983,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.01329823074,6969762.15103983
4205,43.05891113722,6962378.98456425,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.05891113722,6962378.98456425
4206,43.10457241333,6955003.63917981,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.10457241333,6955003.63917981
4207,43.15028211036,6947636.10660201,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.15028211036,6947636.10660201
4208,43.19604027966,6940276.3785542,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.19604027966,6940276.3785542
4209,43.24184697262,6932924.44677082,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.24184697262,6932924.44677082
4210,43.28770224072,6925580.30298939,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.28770224072,6925580.30298939
4211,43.33360613545,6918243.9389633,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.33360613545,6918243.9389633
4212,43.37955870838,6910915.34645064,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.37955870838,6910915.34645064
4213,43.42556001114,6903594.51721737,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.42556001114,6903594.51721737
4214,43.47161009539,6896281.44304211,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.47161009539,6896281.44304211
4215,43.51770901288,6888976.1157066,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.51770901288,6888976.1157066
4216,43.56385681537,6881678.52700839,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.56385681537,6881678.52700839
4217,43.61005355472,6874388.66874661,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.61005355472,6874388.66874661
4218,43.65629928281,6867106.53273457,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.65629928281,6867106.53273457
4219,43.7025940516,6859832.11079033,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.7025940516,6859832.11079033
4220,43.74893791309,6852565.39474299,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.74893791309,6852565.39474299
4221,43.79533091934,6845306.37642954,Gamma,All Lobes,"Enhanced sensory processing, Information binding, Consciousness",43.79533091934,6845306.37642954
